Second,Rate
04/18/2016 06:25,88
04/18/2016 06:30,39
04/18/2016 06:35,46
04/18/2016 06:40,6
04/18/2016 06:45,96
04/18/2016 06:50,88
04/18/2016 06:55,53
04/18/2016 07:00,23
04/18/2016 07:05,78
04/18/2016 07:10,15
04/18/2016 07:15,40
04/18/2016 07:20,85
04/18/2016 07:25,32
04/18/2016 07:30,16
04/18/2016 07:35,36
04/18/2016 07:40,6
04/18/2016 07:45,46
04/18/2016 07:50,10
04/18/2016 07:55,77
04/18/2016 08:00,16
04/18/2016 08:05,8
04/18/2016 08:10,5
04/18/2016 08:15,5
04/18/2016 08:20,54
04/18/2016 08:25,6
04/18/2016 08:30,87
04/18/2016 08:35,82
04/18/2016 08:40,93
04/18/2016 08:45,52
04/18/2016 08:50,23
04/18/2016 08:55,86
04/18/2016 09:00,76
04/18/2016 09:05,32
04/18/2016 09:10,76
04/18/2016 09:15,29
04/18/2016 09:20,5
04/18/2016 09:25,73
04/18/2016 09:30,91
04/18/2016 09:35,67
04/18/2016 09:40,100
04/18/2016 09:45,45
04/18/2016 09:50,20
04/18/2016 09:55,16
04/18/2016 10:00,56
04/18/2016 10:05,84
04/18/2016 10:10,95
04/18/2016 10:15,56
04/18/2016 10:20,42
04/18/2016 10:25,50
04/18/2016 10:30,79
04/18/2016 10:35,72
04/18/2016 10:40,40
04/18/2016 10:45,24
04/18/2016 10:50,11
04/18/2016 10:55,6
04/18/2016 11:00,15
04/18/2016 11:05,86
04/18/2016 11:10,83
04/18/2016 11:15,14
04/18/2016 11:20,63
04/18/2016 11:25,45
04/18/2016 11:30,85
04/18/2016 11:35,92
04/18/2016 11:40,76
04/18/2016 11:45,23
04/18/2016 11:50,69
04/18/2016 11:55,74
04/18/2016 12:00,38
04/18/2016 12:05,10
04/18/2016 12:10,66
04/18/2016 12:15,6
04/18/2016 12:20,41
04/18/2016 12:25,83
04/18/2016 12:30,63
04/18/2016 12:35,55
04/18/2016 12:40,25
04/18/2016 12:45,18
04/18/2016 12:50,4
04/18/2016 12:55,73
04/18/2016 13:00,44
04/18/2016 13:05,47
04/18/2016 13:10,99
04/18/2016 13:15,99
04/18/2016 13:20,4
04/18/2016 13:25,49
04/18/2016 13:30,68
04/18/2016 13:35,29
04/18/2016 13:40,45
04/18/2016 13:45,72
04/18/2016 13:50,20
04/18/2016 13:55,92
04/18/2016 14:00,95
04/18/2016 14:05,84
04/18/2016 14:10,5
04/18/2016 14:15,98
04/18/2016 14:20,5
04/18/2016 14:25,9
04/18/2016 14:30,10
04/18/2016 14:35,14
04/18/2016 14:40,47
04/18/2016 14:45,63
04/18/2016 14:50,30
04/18/2016 14:55,26
04/18/2016 15:00,50
04/18/2016 15:05,95
04/18/2016 15:10,3
04/18/2016 15:15,20
04/18/2016 15:20,50
04/18/2016 15:25,68
04/18/2016 15:30,60
04/18/2016 15:35,93
04/18/2016 15:40,11
04/18/2016 15:45,26
04/18/2016 15:50,0
04/18/2016 15:55,53
04/18/2016 16:00,65
04/18/2016 16:05,36
04/18/2016 16:10,18
04/18/2016 16:15,96
04/18/2016 16:20,42
04/18/2016 16:25,50
04/18/2016 16:30,86
04/18/2016 16:35,35
04/18/2016 16:40,31
04/18/2016 16:45,76
04/18/2016 16:50,20
04/18/2016 16:55,9
04/18/2016 17:00,25
04/18/2016 17:05,97
04/18/2016 17:10,44
04/18/2016 17:15,81
04/18/2016 17:20,22
04/18/2016 17:25,54
04/18/2016 17:30,14
04/18/2016 17:35,11
04/18/2016 17:40,46
04/18/2016 17:45,17
04/18/2016 17:50,72
04/18/2016 17:55,99
04/18/2016 18:00,50
04/18/2016 18:05,72
04/18/2016 18:10,11
04/18/2016 18:15,95
04/18/2016 18:20,58
04/18/2016 18:25,50
04/18/2016 18:30,49
04/18/2016 18:35,9
04/18/2016 18:40,13
04/18/2016 18:45,77
04/18/2016 18:50,68
04/18/2016 18:55,99
04/18/2016 19:00,92
04/18/2016 19:05,86
04/18/2016 19:10,31
04/18/2016 19:15,28
04/18/2016 19:20,57
04/18/2016 19:25,69
04/18/2016 19:30,58
04/18/2016 19:35,3
04/18/2016 19:40,99
04/18/2016 19:45,96
04/18/2016 19:50,39
04/18/2016 19:55,80
04/18/2016 20:00,43
04/18/2016 20:05,47
04/18/2016 20:10,50
04/18/2016 20:15,43
04/18/2016 20:20,5
04/18/2016 20:25,24
04/18/2016 20:30,43
04/18/2016 20:35,23
04/18/2016 20:40,2
04/18/2016 20:45,66
04/18/2016 20:50,31
04/18/2016 20:55,49
04/18/2016 21:00,79
04/18/2016 21:05,17
04/18/2016 21:10,77
04/18/2016 21:15,16
04/18/2016 21:20,7
04/18/2016 21:25,23
04/18/2016 21:30,53
04/18/2016 21:35,9
04/18/2016 21:40,83
04/18/2016 21:45,42
04/18/2016 21:50,78
04/18/2016 21:55,29
04/18/2016 22:00,74
04/18/2016 22:05,89
04/18/2016 22:10,52
04/18/2016 22:15,26
04/18/2016 22:20,33
04/18/2016 22:25,29
04/18/2016 22:30,4
04/18/2016 22:35,64
04/18/2016 22:40,4
04/18/2016 22:45,77
04/18/2016 22:50,52
04/18/2016 22:55,29
04/18/2016 23:00,22
04/18/2016 23:05,61
04/18/2016 23:10,50
04/18/2016 23:15,16
04/18/2016 23:20,49
04/18/2016 23:25,73
04/18/2016 23:30,67
04/18/2016 23:35,43
04/18/2016 23:40,76
04/18/2016 23:45,30
04/18/2016 23:50,19
04/18/2016 23:55,3
04/19/2016 00:00,43
04/19/2016 00:05,51
04/19/2016 00:10,52
04/19/2016 00:15,45
04/19/2016 00:20,46
04/19/2016 00:25,92
04/19/2016 00:30,88
04/19/2016 00:35,85
04/19/2016 00:40,48
04/19/2016 00:45,4
04/19/2016 00:50,40
04/19/2016 00:55,87
04/19/2016 01:00,48
04/19/2016 01:05,1
04/19/2016 01:10,71
04/19/2016 01:15,89
04/19/2016 01:20,4
04/19/2016 01:25,61
04/19/2016 01:30,85
04/19/2016 01:35,73
04/19/2016 01:40,6
04/19/2016 01:45,62
04/19/2016 01:50,1
04/19/2016 01:55,84
04/19/2016 02:00,50
04/19/2016 02:05,78
04/19/2016 02:10,94
04/19/2016 02:15,8
04/19/2016 02:20,2
04/19/2016 02:25,79
04/19/2016 02:30,35
04/19/2016 02:35,54
04/19/2016 02:40,64
04/19/2016 02:45,20
04/19/2016 02:50,87
04/19/2016 02:55,59
04/19/2016 03:00,99
04/19/2016 03:05,82
04/19/2016 03:10,37
04/19/2016 03:15,74
04/19/2016 03:20,0
04/19/2016 03:25,76
04/19/2016 03:30,26
04/19/2016 03:35,31
04/19/2016 03:40,21
04/19/2016 03:45,99
04/19/2016 03:50,4
04/19/2016 03:55,71
04/19/2016 04:00,34
04/19/2016 04:05,75
04/19/2016 04:10,68
04/19/2016 04:15,8
04/19/2016 04:20,56
04/19/2016 04:25,49
04/19/2016 04:30,52
04/19/2016 04:35,3
04/19/2016 04:40,100
04/19/2016 04:45,61
04/19/2016 04:50,22
04/19/2016 04:55,87
04/19/2016 05:00,82
04/19/2016 05:05,74
04/19/2016 05:10,34
04/19/2016 05:15,70
04/19/2016 05:20,54
04/19/2016 05:25,8
04/19/2016 05:30,39
04/19/2016 05:35,20
04/19/2016 05:40,2
04/19/2016 05:45,34
04/19/2016 05:50,62
04/19/2016 05:55,28
04/19/2016 06:00,79
04/19/2016 06:05,62
04/19/2016 06:10,72
04/19/2016 06:15,66
04/19/2016 06:20,23
04/19/2016 06:25,67
04/19/2016 06:30,81
04/19/2016 06:35,86
04/19/2016 06:40,98
04/19/2016 06:45,78
04/19/2016 06:50,16
04/19/2016 06:55,10
04/19/2016 07:00,29
04/19/2016 07:05,55
04/19/2016 07:10,39
04/19/2016 07:15,93
04/19/2016 07:20,13
04/19/2016 07:25,45
04/19/2016 07:30,25
04/19/2016 07:35,62
04/19/2016 07:40,99
04/19/2016 07:45,12
04/19/2016 07:50,16
04/19/2016 07:55,44
04/19/2016 08:00,73
04/19/2016 08:05,47
04/19/2016 08:10,79
04/19/2016 08:15,90
04/19/2016 08:20,12
04/19/2016 08:25,83
04/19/2016 08:30,58
04/19/2016 08:35,42
04/19/2016 08:40,36
04/19/2016 08:45,65
04/19/2016 08:50,64
04/19/2016 08:55,69
04/19/2016 09:00,95
04/19/2016 09:05,77
04/19/2016 09:10,21
04/19/2016 09:15,55
04/19/2016 09:20,82
04/19/2016 09:25,67
04/19/2016 09:30,96
04/19/2016 09:35,19
04/19/2016 09:40,92
04/19/2016 09:45,81
04/19/2016 09:50,94
04/19/2016 09:55,56
04/19/2016 10:00,47
04/19/2016 10:05,78
04/19/2016 10:10,28
04/19/2016 10:15,45
04/19/2016 10:20,94
04/19/2016 10:25,69
04/19/2016 10:30,46
04/19/2016 10:35,78
04/19/2016 10:40,17
04/19/2016 10:45,71
04/19/2016 10:50,52
04/19/2016 10:55,1
04/19/2016 11:00,71
04/19/2016 11:05,19
04/19/2016 11:10,6
04/19/2016 11:15,93
04/19/2016 11:20,11
04/19/2016 11:25,19
04/19/2016 11:30,3
04/19/2016 11:35,100
04/19/2016 11:40,37
04/19/2016 11:45,89
04/19/2016 11:50,83
04/19/2016 11:55,96
04/19/2016 12:00,12
04/19/2016 12:05,53
04/19/2016 12:10,14
04/19/2016 12:15,38
04/19/2016 12:20,63
04/19/2016 12:25,73
04/19/2016 12:30,55
04/19/2016 12:35,6
04/19/2016 12:40,88
04/19/2016 12:45,73
04/19/2016 12:50,55
04/19/2016 12:55,23
04/19/2016 13:00,1
04/19/2016 13:05,50
04/19/2016 13:10,16
04/19/2016 13:15,67
04/19/2016 13:20,62
04/19/2016 13:25,59
04/19/2016 13:30,3
04/19/2016 13:35,24
04/19/2016 13:40,46
04/19/2016 13:45,13
04/19/2016 13:50,87
04/19/2016 13:55,40
04/19/2016 14:00,87
04/19/2016 14:05,7
04/19/2016 14:10,34
04/19/2016 14:15,35
04/19/2016 14:20,52
04/19/2016 14:25,35
04/19/2016 14:30,39
04/19/2016 14:35,4
04/19/2016 14:40,20
04/19/2016 14:45,96
04/19/2016 14:50,38
04/19/2016 14:55,67
04/19/2016 15:00,90
04/19/2016 15:05,81
04/19/2016 15:10,24
04/19/2016 15:15,58
04/19/2016 15:20,75
04/19/2016 15:25,11
04/19/2016 15:30,28
04/19/2016 15:35,67
04/19/2016 15:40,64
04/19/2016 15:45,3
04/19/2016 15:50,15
04/19/2016 15:55,34
04/19/2016 16:00,2
04/19/2016 16:05,35
04/19/2016 16:10,99
04/19/2016 16:15,53
04/19/2016 16:20,1
04/19/2016 16:25,38
04/19/2016 16:30,62
04/19/2016 16:35,31
04/19/2016 16:40,36
04/19/2016 16:45,81
04/19/2016 16:50,29
04/19/2016 16:55,38
04/19/2016 17:00,47
04/19/2016 17:05,59
04/19/2016 17:10,97
04/19/2016 17:15,57
04/19/2016 17:20,58
04/19/2016 17:25,10
04/19/2016 17:30,37
04/19/2016 17:35,81
04/19/2016 17:40,97
04/19/2016 17:45,29
04/19/2016 17:50,29
04/19/2016 17:55,64
04/19/2016 18:00,50
04/19/2016 18:05,71
04/19/2016 18:10,22
04/19/2016 18:15,77
04/19/2016 18:20,50
04/19/2016 18:25,72
04/19/2016 18:30,48
04/19/2016 18:35,43
04/19/2016 18:40,71
04/19/2016 18:45,20
04/19/2016 18:50,43
04/19/2016 18:55,57
04/19/2016 19:00,16
04/19/2016 19:05,79
04/19/2016 19:10,5
04/19/2016 19:15,15
04/19/2016 19:20,64
04/19/2016 19:25,69
04/19/2016 19:30,93
04/19/2016 19:35,1
04/19/2016 19:40,3
04/19/2016 19:45,65
04/19/2016 19:50,15
04/19/2016 19:55,90
04/19/2016 20:00,85
04/19/2016 20:05,92
04/19/2016 20:10,31
04/19/2016 20:15,55
04/19/2016 20:20,50
04/19/2016 20:25,62
04/19/2016 20:30,92
04/19/2016 20:35,49
04/19/2016 20:40,29
04/19/2016 20:45,32
04/19/2016 20:50,20
04/19/2016 20:55,0
04/19/2016 21:00,78
04/19/2016 21:05,75
04/19/2016 21:10,59
04/19/2016 21:15,8
04/19/2016 21:20,46
04/19/2016 21:25,93
04/19/2016 21:30,77
04/19/2016 21:35,61
04/19/2016 21:40,58
04/19/2016 21:45,64
04/19/2016 21:50,72
04/19/2016 21:55,88
04/19/2016 22:00,82
04/19/2016 22:05,43
04/19/2016 22:10,21
04/19/2016 22:15,35
04/19/2016 22:20,56
04/19/2016 22:25,98
04/19/2016 22:30,60
04/19/2016 22:35,80
04/19/2016 22:40,55
04/19/2016 22:45,94
04/19/2016 22:50,61
04/19/2016 22:55,80
04/19/2016 23:00,96
04/19/2016 23:05,36
04/19/2016 23:10,99
04/19/2016 23:15,71
04/19/2016 23:20,94
04/19/2016 23:25,92
04/19/2016 23:30,48
04/19/2016 23:35,83
04/19/2016 23:40,21
04/19/2016 23:45,48
04/19/2016 23:50,59
04/19/2016 23:55,38
04/20/2016 00:00,93
04/20/2016 00:05,12
04/20/2016 00:10,51
04/20/2016 00:15,24
04/20/2016 00:20,75
04/20/2016 00:25,82
04/20/2016 00:30,14
04/20/2016 00:35,21
04/20/2016 00:40,11
04/20/2016 00:45,17
04/20/2016 00:50,67
04/20/2016 00:55,90
04/20/2016 01:00,33
04/20/2016 01:05,68
04/20/2016 01:10,27
04/20/2016 01:15,81
04/20/2016 01:20,8
04/20/2016 01:25,51
04/20/2016 01:30,86
04/20/2016 01:35,81
04/20/2016 01:40,18
04/20/2016 01:45,47
04/20/2016 01:50,15
04/20/2016 01:55,55
04/20/2016 02:00,8
04/20/2016 02:05,63
04/20/2016 02:10,54
04/20/2016 02:15,37
04/20/2016 02:20,71
04/20/2016 02:25,99
04/20/2016 02:30,4
04/20/2016 02:35,99
04/20/2016 02:40,21
04/20/2016 02:45,11
04/20/2016 02:50,100
04/20/2016 02:55,7
04/20/2016 03:00,74
04/20/2016 03:05,69
04/20/2016 03:10,85
04/20/2016 03:15,35
04/20/2016 03:20,34
04/20/2016 03:25,47
04/20/2016 03:30,14
04/20/2016 03:35,41
04/20/2016 03:40,84
04/20/2016 03:45,13
04/20/2016 03:50,69
04/20/2016 03:55,64
04/20/2016 04:00,40
04/20/2016 04:05,28
04/20/2016 04:10,29
04/20/2016 04:15,37
04/20/2016 04:20,20
04/20/2016 04:25,84
04/20/2016 04:30,6
04/20/2016 04:35,16
04/20/2016 04:40,48
04/20/2016 04:45,9
04/20/2016 04:50,46
04/20/2016 04:55,28
04/20/2016 05:00,1
04/20/2016 05:05,29
04/20/2016 05:10,24
04/20/2016 05:15,19
04/20/2016 05:20,45
04/20/2016 05:25,75
04/20/2016 05:30,54
04/20/2016 05:35,28
04/20/2016 05:40,94
04/20/2016 05:45,78
04/20/2016 05:50,41
04/20/2016 05:55,59
04/20/2016 06:00,26
04/20/2016 06:05,19
04/20/2016 06:10,100
04/20/2016 06:15,12
04/20/2016 06:20,67
04/20/2016 06:25,91
04/20/2016 06:30,39
04/20/2016 06:35,27
04/20/2016 06:40,24
04/20/2016 06:45,0
04/20/2016 06:50,15
04/20/2016 06:55,23
04/20/2016 07:00,65
04/20/2016 07:05,63
04/20/2016 07:10,6
04/20/2016 07:15,29
04/20/2016 07:20,5
04/20/2016 07:25,93
04/20/2016 07:30,66
04/20/2016 07:35,21
04/20/2016 07:40,88
04/20/2016 07:45,2
04/20/2016 07:50,87
04/20/2016 07:55,25
04/20/2016 08:00,57
04/20/2016 08:05,63
04/20/2016 08:10,15
04/20/2016 08:15,38
04/20/2016 08:20,50
04/20/2016 08:25,76
04/20/2016 08:30,69
04/20/2016 08:35,42
04/20/2016 08:40,59
04/20/2016 08:45,81
04/20/2016 08:50,61
04/20/2016 08:55,94
04/20/2016 09:00,59
04/20/2016 09:05,6
04/20/2016 09:10,1
04/20/2016 09:15,94
04/20/2016 09:20,93
04/20/2016 09:25,55
04/20/2016 09:30,91
04/20/2016 09:35,24
04/20/2016 09:40,55
04/20/2016 09:45,12
04/20/2016 09:50,14
04/20/2016 09:55,51
04/20/2016 10:00,86
04/20/2016 10:05,46
04/20/2016 10:10,100
04/20/2016 10:15,49
04/20/2016 10:20,56
04/20/2016 10:25,23
04/20/2016 10:30,20
04/20/2016 10:35,51
04/20/2016 10:40,40
04/20/2016 10:45,39
04/20/2016 10:50,33
04/20/2016 10:55,28
04/20/2016 11:00,86
04/20/2016 11:05,0
04/20/2016 11:10,17
04/20/2016 11:15,83
04/20/2016 11:20,21
04/20/2016 11:25,98
04/20/2016 11:30,93
04/20/2016 11:35,3
04/20/2016 11:40,21
04/20/2016 11:45,73
04/20/2016 11:50,68
04/20/2016 11:55,60
04/20/2016 12:00,45
04/20/2016 12:05,37
04/20/2016 12:10,4
04/20/2016 12:15,3
04/20/2016 12:20,51
04/20/2016 12:25,52
04/20/2016 12:30,49
04/20/2016 12:35,69
04/20/2016 12:40,13
04/20/2016 12:45,43
04/20/2016 12:50,16
04/20/2016 12:55,14
04/20/2016 13:00,28
04/20/2016 13:05,46
04/20/2016 13:10,9
04/20/2016 13:15,75
04/20/2016 13:20,38
04/20/2016 13:25,87
04/20/2016 13:30,19
04/20/2016 13:35,24
04/20/2016 13:40,40
04/20/2016 13:45,95
04/20/2016 13:50,8
04/20/2016 13:55,63
04/20/2016 14:00,5
04/20/2016 14:05,2
04/20/2016 14:10,74
04/20/2016 14:15,32
04/20/2016 14:20,48
04/20/2016 14:25,95
04/20/2016 14:30,93
04/20/2016 14:35,10
04/20/2016 14:40,40
04/20/2016 14:45,7
04/20/2016 14:50,46
04/20/2016 14:55,81
04/20/2016 15:00,47
04/20/2016 15:05,94
04/20/2016 15:10,82
04/20/2016 15:15,83
04/20/2016 15:20,45
04/20/2016 15:25,22
04/20/2016 15:30,96
04/20/2016 15:35,4
04/20/2016 15:40,67
04/20/2016 15:45,37
04/20/2016 15:50,57
04/20/2016 15:55,34
04/20/2016 16:00,32
04/20/2016 16:05,99
04/20/2016 16:10,62
04/20/2016 16:15,53
04/20/2016 16:20,59
04/20/2016 16:25,92
04/20/2016 16:30,19
04/20/2016 16:35,46
04/20/2016 16:40,1
04/20/2016 16:45,61
04/20/2016 16:50,45
04/20/2016 16:55,29
04/20/2016 17:00,88
04/20/2016 17:05,80
04/20/2016 17:10,70
04/20/2016 17:15,94
04/20/2016 17:20,21
04/20/2016 17:25,20
04/20/2016 17:30,39
04/20/2016 17:35,95
04/20/2016 17:40,61
04/20/2016 17:45,41
04/20/2016 17:50,91
04/20/2016 17:55,63
04/20/2016 18:00,29
04/20/2016 18:05,38
04/20/2016 18:10,2
04/20/2016 18:15,79
04/20/2016 18:20,24
04/20/2016 18:25,33
04/20/2016 18:30,26
04/20/2016 18:35,85
04/20/2016 18:40,40
04/20/2016 18:45,41
04/20/2016 18:50,79
04/20/2016 18:55,70
04/20/2016 19:00,87
04/20/2016 19:05,26
04/20/2016 19:10,25
04/20/2016 19:15,70
04/20/2016 19:20,9
04/20/2016 19:25,95
04/20/2016 19:30,68
04/20/2016 19:35,32
04/20/2016 19:40,98
04/20/2016 19:45,48
04/20/2016 19:50,62
04/20/2016 19:55,66
04/20/2016 20:00,18
04/20/2016 20:05,67
04/20/2016 20:10,78
04/20/2016 20:15,38
04/20/2016 20:20,22
04/20/2016 20:25,35
04/20/2016 20:30,4
04/20/2016 20:35,5
04/20/2016 20:40,42
04/20/2016 20:45,31
04/20/2016 20:50,57
04/20/2016 20:55,1
04/20/2016 21:00,78
04/20/2016 21:05,30
04/20/2016 21:10,83
04/20/2016 21:15,88
04/20/2016 21:20,28
04/20/2016 21:25,3
04/20/2016 21:30,44
04/20/2016 21:35,45
04/20/2016 21:40,12
04/20/2016 21:45,0
04/20/2016 21:50,39
04/20/2016 21:55,53
04/20/2016 22:00,75
04/20/2016 22:05,77
04/20/2016 22:10,42
04/20/2016 22:15,88
04/20/2016 22:20,92
04/20/2016 22:25,30
04/20/2016 22:30,82
04/20/2016 22:35,5
04/20/2016 22:40,91
04/20/2016 22:45,10
04/20/2016 22:50,18
04/20/2016 22:55,89
04/20/2016 23:00,1
04/20/2016 23:05,60
04/20/2016 23:10,22
04/20/2016 23:15,40
04/20/2016 23:20,63
04/20/2016 23:25,24
04/20/2016 23:30,72
04/20/2016 23:35,13
04/20/2016 23:40,35
04/20/2016 23:45,24
04/20/2016 23:50,50
04/20/2016 23:55,71
04/21/2016 00:00,80
04/21/2016 00:05,84
04/21/2016 00:10,76
04/21/2016 00:15,96
04/21/2016 00:20,82
04/21/2016 00:25,39
04/21/2016 00:30,16
04/21/2016 00:35,73
04/21/2016 00:40,77
04/21/2016 00:45,92
04/21/2016 00:50,74
04/21/2016 00:55,60
04/21/2016 01:00,59
04/21/2016 01:05,87
04/21/2016 01:10,99
04/21/2016 01:15,62
04/21/2016 01:20,93
04/21/2016 01:25,75
04/21/2016 01:30,77
04/21/2016 01:35,48
04/21/2016 01:40,44
04/21/2016 01:45,42
04/21/2016 01:50,29
04/21/2016 01:55,98
04/21/2016 02:00,5
04/21/2016 02:05,15
04/21/2016 02:10,89
04/21/2016 02:15,91
04/21/2016 02:20,61
04/21/2016 02:25,54
04/21/2016 02:30,28
04/21/2016 02:35,74
04/21/2016 02:40,61
04/21/2016 02:45,47
04/21/2016 02:50,78
04/21/2016 02:55,60
04/21/2016 03:00,0
04/21/2016 03:05,65
04/21/2016 03:10,10
04/21/2016 03:15,97
04/21/2016 03:20,51
04/21/2016 03:25,29
04/21/2016 03:30,27
04/21/2016 03:35,9
04/21/2016 03:40,4
04/21/2016 03:45,37
04/21/2016 03:50,100
04/21/2016 03:55,97
04/21/2016 04:00,26
04/21/2016 04:05,79
04/21/2016 04:10,21
04/21/2016 04:15,52
04/21/2016 04:20,53
04/21/2016 04:25,47
04/21/2016 04:30,40
04/21/2016 04:35,70
04/21/2016 04:40,26
04/21/2016 04:45,45
04/21/2016 04:50,3
04/21/2016 04:55,34
04/21/2016 05:00,65
04/21/2016 05:05,95
04/21/2016 05:10,33
04/21/2016 05:15,63
04/21/2016 05:20,61
04/21/2016 05:25,60
04/21/2016 05:30,99
04/21/2016 05:35,15
04/21/2016 05:40,2
04/21/2016 05:45,66
04/21/2016 05:50,52
04/21/2016 05:55,5
04/21/2016 06:00,100
04/21/2016 06:05,94
04/21/2016 06:10,52
04/21/2016 06:15,66
04/21/2016 06:20,22
04/21/2016 06:25,50
04/21/2016 06:30,76
04/21/2016 06:35,88
04/21/2016 06:40,11
04/21/2016 06:45,98
04/21/2016 06:50,48
04/21/2016 06:55,58
04/21/2016 07:00,21
04/21/2016 07:05,31
04/21/2016 07:10,92
04/21/2016 07:15,17
04/21/2016 07:20,10
04/21/2016 07:25,6
04/21/2016 07:30,85
04/21/2016 07:35,57
04/21/2016 07:40,96
04/21/2016 07:45,94
04/21/2016 07:50,43
04/21/2016 07:55,76
04/21/2016 08:00,94
04/21/2016 08:05,89
04/21/2016 08:10,45
04/21/2016 08:15,9
04/21/2016 08:20,7
04/21/2016 08:25,17
04/21/2016 08:30,63
04/21/2016 08:35,87
04/21/2016 08:40,11
04/21/2016 08:45,94
04/21/2016 08:50,89
04/21/2016 08:55,21
04/21/2016 09:00,15
04/21/2016 09:05,79
04/21/2016 09:10,8
04/21/2016 09:15,97
04/21/2016 09:20,100
04/21/2016 09:25,24
04/21/2016 09:30,37
04/21/2016 09:35,66
04/21/2016 09:40,24
04/21/2016 09:45,96
04/21/2016 09:50,43
04/21/2016 09:55,23
04/21/2016 10:00,52
04/21/2016 10:05,68
04/21/2016 10:10,84
04/21/2016 10:15,98
04/21/2016 10:20,67
04/21/2016 10:25,57
04/21/2016 10:30,91
04/21/2016 10:35,60
04/21/2016 10:40,98
04/21/2016 10:45,74
04/21/2016 10:50,47
04/21/2016 10:55,1
04/21/2016 11:00,48
04/21/2016 11:05,74
04/21/2016 11:10,19
04/21/2016 11:15,49
04/21/2016 11:20,97
04/21/2016 11:25,53
04/21/2016 11:30,41
04/21/2016 11:35,95
04/21/2016 11:40,39
04/21/2016 11:45,19
04/21/2016 11:50,71
04/21/2016 11:55,90
04/21/2016 12:00,98
04/21/2016 12:05,41
04/21/2016 12:10,9
04/21/2016 12:15,65
04/21/2016 12:20,25
04/21/2016 12:25,63
04/21/2016 12:30,59
04/21/2016 12:35,38
04/21/2016 12:40,34
04/21/2016 12:45,98
04/21/2016 12:50,41
04/21/2016 12:55,24
04/21/2016 13:00,25
04/21/2016 13:05,2
04/21/2016 13:10,46
04/21/2016 13:15,43
04/21/2016 13:20,60
04/21/2016 13:25,84
04/21/2016 13:30,91
04/21/2016 13:35,36
04/21/2016 13:40,21
04/21/2016 13:45,71
04/21/2016 13:50,54
04/21/2016 13:55,5
04/21/2016 14:00,62
04/21/2016 14:05,23
04/21/2016 14:10,48
04/21/2016 14:15,37
04/21/2016 14:20,43
04/21/2016 14:25,54
04/21/2016 14:30,1
04/21/2016 14:35,51
04/21/2016 14:40,73
04/21/2016 14:45,42
04/21/2016 14:50,33
04/21/2016 14:55,32
04/21/2016 15:00,31
04/21/2016 15:05,94
04/21/2016 15:10,0
04/21/2016 15:15,76
04/21/2016 15:20,93
04/21/2016 15:25,22
04/21/2016 15:30,99
04/21/2016 15:35,93
04/21/2016 15:40,90
04/21/2016 15:45,19
04/21/2016 15:50,52
04/21/2016 15:55,46
04/21/2016 16:00,19
04/21/2016 16:05,13
04/21/2016 16:10,93
04/21/2016 16:15,70
04/21/2016 16:20,44
04/21/2016 16:25,4
04/21/2016 16:30,74
04/21/2016 16:35,91
04/21/2016 16:40,95
04/21/2016 16:45,38
04/21/2016 16:50,59
04/21/2016 16:55,20
04/21/2016 17:00,20
04/21/2016 17:05,98
04/21/2016 17:10,99
04/21/2016 17:15,17
04/21/2016 17:20,48
04/21/2016 17:25,90
04/21/2016 17:30,19
04/21/2016 17:35,81
04/21/2016 17:40,40
04/21/2016 17:45,56
04/21/2016 17:50,47
04/21/2016 17:55,38
04/21/2016 18:00,78
04/21/2016 18:05,71
04/21/2016 18:10,46
04/21/2016 18:15,87
04/21/2016 18:20,30
04/21/2016 18:25,19
04/21/2016 18:30,62
04/21/2016 18:35,56
04/21/2016 18:40,80
04/21/2016 18:45,11
04/21/2016 18:50,10
04/21/2016 18:55,92
04/21/2016 19:00,45
04/21/2016 19:05,2
04/21/2016 19:10,60
04/21/2016 19:15,88
04/21/2016 19:20,5
04/21/2016 19:25,30
04/21/2016 19:30,93
04/21/2016 19:35,97
04/21/2016 19:40,17
04/21/2016 19:45,34
04/21/2016 19:50,80
04/21/2016 19:55,26
04/21/2016 20:00,38
04/21/2016 20:05,0
04/21/2016 20:10,31
04/21/2016 20:15,91
04/21/2016 20:20,85
04/21/2016 20:25,43
04/21/2016 20:30,51
04/21/2016 20:35,62
04/21/2016 20:40,72
04/21/2016 20:45,43
04/21/2016 20:50,67
04/21/2016 20:55,38
04/21/2016 21:00,46
04/21/2016 21:05,51
04/21/2016 21:10,60
04/21/2016 21:15,69
04/21/2016 21:20,100
04/21/2016 21:25,12
04/21/2016 21:30,15
04/21/2016 21:35,69
04/21/2016 21:40,69
04/21/2016 21:45,2
04/21/2016 21:50,88
04/21/2016 21:55,63
04/21/2016 22:00,11
04/21/2016 22:05,13
04/21/2016 22:10,29
04/21/2016 22:15,58
04/21/2016 22:20,72
04/21/2016 22:25,41
04/21/2016 22:30,38
04/21/2016 22:35,36
04/21/2016 22:40,66
04/21/2016 22:45,55
04/21/2016 22:50,71
04/21/2016 22:55,12
04/21/2016 23:00,11
04/21/2016 23:05,81
04/21/2016 23:10,43
04/21/2016 23:15,56
04/21/2016 23:20,17
04/21/2016 23:25,48
04/21/2016 23:30,0
04/21/2016 23:35,6
04/21/2016 23:40,46
04/21/2016 23:45,91
04/21/2016 23:50,33
04/21/2016 23:55,0
04/22/2016 00:00,34
