Second,Rate
2011-08-10 06:17:54,36
2011-08-10 06:17:55,25
2011-08-10 06:17:56,16
2011-08-10 06:17:57,16
2011-08-10 06:17:58,17
2011-08-10 06:17:59,25
2011-08-10 06:18:00,20
2011-08-10 06:18:01,29
2011-08-10 06:18:02,10
2011-08-10 06:18:03,28
2011-08-10 06:18:04,16
2011-08-10 06:18:05,30
2011-08-10 06:18:06,20
2011-08-10 06:18:07,26
2011-08-10 06:18:08,33
2011-08-10 06:18:09,31
2011-08-10 06:18:10,17
2011-08-10 06:18:11,30
2011-08-10 06:18:12,17
2011-08-10 06:18:13,24
2011-08-10 06:18:14,31
2011-08-10 06:18:15,21
2011-08-10 06:18:16,17
2011-08-10 06:18:17,17
2011-08-10 06:18:18,28
2011-08-10 06:18:19,79
2011-08-10 06:18:20,59
2011-08-10 06:18:21,12
2011-08-10 06:18:22,19
2011-08-10 06:18:23,29
2011-08-10 06:18:24,25
2011-08-10 06:18:25,50
2011-08-10 06:18:26,45
2011-08-10 06:18:27,58
2011-08-10 06:18:28,29
2011-08-10 06:18:29,27
2011-08-10 06:18:30,31
2011-08-10 06:18:31,15
2011-08-10 06:18:32,17
2011-08-10 06:18:33,12
2011-08-10 06:18:34,32
2011-08-10 06:18:35,37
2011-08-10 06:18:36,14
2011-08-10 06:18:37,39
2011-08-10 06:18:38,61
2011-08-10 06:18:39,16
2011-08-10 06:18:40,25
2011-08-10 06:18:41,21
2011-08-10 06:18:42,13
2011-08-10 06:18:43,25
2011-08-10 06:18:44,17
2011-08-10 06:18:45,16
2011-08-10 06:18:46,21
2011-08-10 06:18:47,14
2011-08-10 06:18:48,22
2011-08-10 06:18:49,16
2011-08-10 06:18:50,35
2011-08-10 06:18:51,16
2011-08-10 06:18:52,26
2011-08-10 06:18:53,16
2011-08-10 06:18:54,15
2011-08-10 06:18:55,32
2011-08-10 06:18:56,14
2011-08-10 06:18:57,12
2011-08-10 06:18:58,26
2011-08-10 06:18:59,15
2011-08-10 06:19:00,26
2011-08-10 06:19:01,10
2011-08-10 06:19:02,18
2011-08-10 06:19:03,15
2011-08-10 06:19:04,23
2011-08-10 06:19:05,18
2011-08-10 06:19:06,22
2011-08-10 06:19:07,17
2011-08-10 06:19:08,12
2011-08-10 06:19:09,20
2011-08-10 06:19:10,25
2011-08-10 06:19:11,34
2011-08-10 06:19:12,20
2011-08-10 06:19:13,27
2011-08-10 06:19:14,39
2011-08-10 06:19:15,18
2011-08-10 06:19:16,24
2011-08-10 06:19:17,26
2011-08-10 06:19:18,17
2011-08-10 06:19:19,15
2011-08-10 06:19:20,21
2011-08-10 06:19:21,25
2011-08-10 06:19:22,21
2011-08-10 06:19:23,15
2011-08-10 06:19:24,8
2011-08-10 06:19:25,27
2011-08-10 06:19:26,19
2011-08-10 06:19:27,19
2011-08-10 06:19:28,18
2011-08-10 06:19:29,30
2011-08-10 06:19:30,20
2011-08-10 06:19:31,25
2011-08-10 06:19:32,20
2011-08-10 06:19:33,31
2011-08-10 06:19:34,20
2011-08-10 06:19:35,35
2011-08-10 06:19:36,26
2011-08-10 06:19:37,27
2011-08-10 06:19:38,23
2011-08-10 06:19:39,24
2011-08-10 06:19:40,15
2011-08-10 06:19:41,32
2011-08-10 06:19:42,10
2011-08-10 06:19:43,11
2011-08-10 06:19:44,11
2011-08-10 06:19:45,17
2011-08-10 06:19:46,24
2011-08-10 06:19:47,15
2011-08-10 06:19:48,25
2011-08-10 06:19:49,18
2011-08-10 06:19:50,16
2011-08-10 06:19:51,22
2011-08-10 06:19:52,34
2011-08-10 06:19:53,23
2011-08-10 06:19:54,7
2011-08-10 06:19:55,19
2011-08-10 06:19:56,19
2011-08-10 06:19:57,10
2011-08-10 06:19:58,26
2011-08-10 06:19:59,14
2011-08-10 06:20:00,18
2011-08-10 06:20:01,17
2011-08-10 06:20:02,20
2011-08-10 06:20:03,11
2011-08-10 06:20:04,26
2011-08-10 06:20:05,13
2011-08-10 06:20:06,15
2011-08-10 06:20:07,23
2011-08-10 06:20:08,12
2011-08-10 06:20:09,21
2011-08-10 06:20:10,22
2011-08-10 06:20:11,54
2011-08-10 06:20:12,80
2011-08-10 06:20:13,39
2011-08-10 06:20:14,24
2011-08-10 06:20:15,26
2011-08-10 06:20:16,14
2011-08-10 06:20:17,4
2011-08-10 06:20:18,19
2011-08-10 06:20:19,22
2011-08-10 06:20:20,24
2011-08-10 06:20:21,7
2011-08-10 06:20:22,17
2011-08-10 06:20:23,29
2011-08-10 06:20:24,8
2011-08-10 06:20:25,19
2011-08-10 06:20:26,22
2011-08-10 06:20:27,30
2011-08-10 06:20:28,19
2011-08-10 06:20:29,10
2011-08-10 06:20:30,6
2011-08-10 06:20:31,17
2011-08-10 06:20:32,20
2011-08-10 06:20:33,24
2011-08-10 06:20:34,26
2011-08-10 06:20:35,30
2011-08-10 06:20:36,21
2011-08-10 06:20:37,17
2011-08-10 06:20:38,64
2011-08-10 06:20:39,90
2011-08-10 06:20:40,12
2011-08-10 06:20:41,30
2011-08-10 06:20:42,6
2011-08-10 06:20:43,25
2011-08-10 06:20:44,24
2011-08-10 06:20:45,13
2011-08-10 06:20:46,18
2011-08-10 06:20:47,30
2011-08-10 06:20:48,9
2011-08-10 06:20:49,14
2011-08-10 06:20:50,18
2011-08-10 06:20:51,27
2011-08-10 06:20:52,25
2011-08-10 06:20:53,53
2011-08-10 06:20:54,63
2011-08-10 06:20:55,21
2011-08-10 06:20:56,24
2011-08-10 06:20:57,33
2011-08-10 06:20:58,28
2011-08-10 06:20:59,11
2011-08-10 06:21:00,65
2011-08-10 06:21:01,26
2011-08-10 06:21:02,49
2011-08-10 06:21:03,13
2011-08-10 06:21:04,10
2011-08-10 06:21:05,11
2011-08-10 06:21:06,17
2011-08-10 06:21:07,27
2011-08-10 06:21:08,20
2011-08-10 06:21:09,9
2011-08-10 06:21:10,6
2011-08-10 06:21:11,13
2011-08-10 06:21:12,31
2011-08-10 06:21:13,12
2011-08-10 06:21:14,22
2011-08-10 06:21:15,12
2011-08-10 06:21:16,28
2011-08-10 06:21:17,25
2011-08-10 06:21:18,22
2011-08-10 06:21:19,40
2011-08-10 06:21:20,29
2011-08-10 06:21:21,18
2011-08-10 06:21:22,17
2011-08-10 06:21:23,14
2011-08-10 06:21:24,7
2011-08-10 06:21:25,23
2011-08-10 06:21:26,91
2011-08-10 06:21:27,20
2011-08-10 06:21:28,17
2011-08-10 06:21:29,33
2011-08-10 06:21:30,15
2011-08-10 06:21:31,17
2011-08-10 06:21:32,5
2011-08-10 06:21:33,14
2011-08-10 06:21:34,23
2011-08-10 06:21:35,21
2011-08-10 06:21:36,31
2011-08-10 06:21:37,10
2011-08-10 06:21:38,32
2011-08-10 06:21:39,7
2011-08-10 06:21:40,44
2011-08-10 06:21:41,18
2011-08-10 06:21:42,9
2011-08-10 06:21:43,15
2011-08-10 06:21:44,14
2011-08-10 06:21:45,20
2011-08-10 06:21:46,17
2011-08-10 06:21:47,12
2011-08-10 06:21:48,6
2011-08-10 06:21:49,14
2011-08-10 06:21:50,31
2011-08-10 06:21:51,18
2011-08-10 06:21:52,8
2011-08-10 06:21:53,13
2011-08-10 06:21:54,32
2011-08-10 06:21:55,14
2011-08-10 06:21:56,10
2011-08-10 06:21:57,14
2011-08-10 06:21:58,24
2011-08-10 06:21:59,21
2011-08-10 06:22:00,11
2011-08-10 06:22:01,10
2011-08-10 06:22:02,20
2011-08-10 06:22:03,18
2011-08-10 06:22:04,19
2011-08-10 06:22:05,13
2011-08-10 06:22:06,14
2011-08-10 06:22:07,15
2011-08-10 06:22:08,23
2011-08-10 06:22:09,9
2011-08-10 06:22:10,18
2011-08-10 06:22:11,21
2011-08-10 06:22:12,13
2011-08-10 06:22:13,12
2011-08-10 06:22:14,14
2011-08-10 06:22:15,25
2011-08-10 06:22:16,44
2011-08-10 06:22:17,19
2011-08-10 06:22:18,18
2011-08-10 06:22:19,20
2011-08-10 06:22:20,23
2011-08-10 06:22:21,13
2011-08-10 06:22:22,13
2011-08-10 06:22:23,22
2011-08-10 06:22:24,20
2011-08-10 06:22:25,15
2011-08-10 06:22:26,11
2011-08-10 06:22:27,21
2011-08-10 06:22:28,12
2011-08-10 06:22:29,15
2011-08-10 06:22:30,14
2011-08-10 06:22:31,13
2011-08-10 06:22:32,21
2011-08-10 06:22:33,32
2011-08-10 06:22:34,6
2011-08-10 06:22:35,18
2011-08-10 06:22:36,27
2011-08-10 06:22:37,88
2011-08-10 06:22:38,19
2011-08-10 06:22:39,20
2011-08-10 06:22:40,16
2011-08-10 06:22:41,28
2011-08-10 06:22:42,17
2011-08-10 06:22:43,3
2011-08-10 06:22:44,16
2011-08-10 06:22:45,16
2011-08-10 06:22:46,18
2011-08-10 06:22:47,21
2011-08-10 06:22:48,7
2011-08-10 06:22:49,9
2011-08-10 06:22:50,23
2011-08-10 06:22:51,9
2011-08-10 06:22:52,10
2011-08-10 06:22:53,20
2011-08-10 06:22:54,14
2011-08-10 06:22:55,10
2011-08-10 06:22:56,19
2011-08-10 06:22:57,25
2011-08-10 06:22:58,60
2011-08-10 06:22:59,11
2011-08-10 06:23:00,25
2011-08-10 06:23:01,16
2011-08-10 06:23:02,12
2011-08-10 06:23:03,23
2011-08-10 06:23:04,12
2011-08-10 06:23:05,56
2011-08-10 06:23:06,47
2011-08-10 06:23:07,7
2011-08-10 06:23:08,8
2011-08-10 06:23:09,17
2011-08-10 06:23:10,11
2011-08-10 06:23:11,33
2011-08-10 06:23:12,5
2011-08-10 06:23:13,12
2011-08-10 06:23:14,20
2011-08-10 06:23:15,16
2011-08-10 06:23:16,12
2011-08-10 06:23:17,29
2011-08-10 06:23:18,22
2011-08-10 06:23:19,33
2011-08-10 06:23:20,45
2011-08-10 06:23:21,15
2011-08-10 06:23:22,15
2011-08-10 06:23:23,12
2011-08-10 06:23:24,4
2011-08-10 06:23:25,14
2011-08-10 06:23:26,26
2011-08-10 06:23:27,15
2011-08-10 06:23:28,4
2011-08-10 06:23:29,14
2011-08-10 06:23:30,14
2011-08-10 06:23:31,5
2011-08-10 06:23:32,4
2011-08-10 06:23:33,9
2011-08-10 06:23:34,6
2011-08-10 06:23:35,19
2011-08-10 06:23:36,31
2011-08-10 06:23:37,8
2011-08-10 06:23:38,23
2011-08-10 06:23:39,49
2011-08-10 06:23:40,24
2011-08-10 06:23:41,14
2011-08-10 06:23:42,28
2011-08-10 06:23:43,5
2011-08-10 06:23:44,21
2011-08-10 06:23:45,26
2011-08-10 06:23:46,22
2011-08-10 06:23:47,17
2011-08-10 06:23:48,12
2011-08-10 06:23:49,10
2011-08-10 06:23:50,42
2011-08-10 06:23:51,6
2011-08-10 06:23:52,7
2011-08-10 06:23:53,7
2011-08-10 06:23:54,8
2011-08-10 06:23:55,5
2011-08-10 06:23:56,17
2011-08-10 06:23:57,11
2011-08-10 06:23:58,14
2011-08-10 06:23:59,12
2011-08-10 06:24:00,8
2011-08-10 06:24:01,13
2011-08-10 06:24:02,9
2011-08-10 06:24:03,16
2011-08-10 06:24:04,8
2011-08-10 06:24:05,21
2011-08-10 06:24:06,19
2011-08-10 06:24:07,7
2011-08-10 06:24:08,15
2011-08-10 06:24:09,9
2011-08-10 06:24:10,14
2011-08-10 06:24:11,18
2011-08-10 06:24:12,9
2011-08-10 06:24:13,7
2011-08-10 06:24:14,7
2011-08-10 06:24:15,9
2011-08-10 06:24:16,9
2011-08-10 06:24:17,5
2011-08-10 06:24:18,10
2011-08-10 06:24:19,10
2011-08-10 06:24:20,16
2011-08-10 06:24:21,6
2011-08-10 06:24:22,15
2011-08-10 06:24:23,26
2011-08-10 06:24:24,7
2011-08-10 06:24:25,8
2011-08-10 06:24:26,7
2011-08-10 06:24:27,16
2011-08-10 06:24:28,10
2011-08-10 06:24:29,10
2011-08-10 06:24:30,14
2011-08-10 06:24:31,8
2011-08-10 06:24:32,12
2011-08-10 06:24:33,15
2011-08-10 06:24:34,6
2011-08-10 06:24:35,5
2011-08-10 06:24:36,28
2011-08-10 06:24:37,8
2011-08-10 06:24:38,16
2011-08-10 06:24:39,569
2011-08-10 06:24:40,367
2011-08-10 06:24:41,19
2011-08-10 06:24:42,24
2011-08-10 06:24:43,19
2011-08-10 06:24:44,6
2011-08-10 06:24:45,23
2011-08-10 06:24:46,11
2011-08-10 06:24:47,10
2011-08-10 06:24:48,18
2011-08-10 06:24:49,8
2011-08-10 06:24:50,12
2011-08-10 06:24:51,11
2011-08-10 06:24:52,9
2011-08-10 06:24:53,10
2011-08-10 06:24:54,11
2011-08-10 06:24:55,9
2011-08-10 06:24:56,11
2011-08-10 06:24:57,2
2011-08-10 06:24:58,7
2011-08-10 06:24:59,6
2011-08-10 06:25:00,13
2011-08-10 06:25:01,9
2011-08-10 06:25:02,9
2011-08-10 06:25:03,8
2011-08-10 06:25:04,22
2011-08-10 06:25:05,15
2011-08-10 06:25:06,8
2011-08-10 06:25:07,15
2011-08-10 06:25:08,14
2011-08-10 06:25:09,11
2011-08-10 06:25:10,7
2011-08-10 06:25:11,46
2011-08-10 06:25:12,72
2011-08-10 06:25:13,32
2011-08-10 06:25:14,8
2011-08-10 06:25:15,25
2011-08-10 06:25:16,9
2011-08-10 06:25:17,3
2011-08-10 06:25:18,7
2011-08-10 06:25:19,12
2011-08-10 06:25:20,18
2011-08-10 06:25:21,23
2011-08-10 06:25:22,5
2011-08-10 06:25:23,13
2011-08-10 06:25:24,16
2011-08-10 06:25:25,13
2011-08-10 06:25:26,4
2011-08-10 06:25:27,12
2011-08-10 06:25:28,49
2011-08-10 06:25:29,49
2011-08-10 06:25:30,16
2011-08-10 06:25:31,5
2011-08-10 06:25:32,39
2011-08-10 06:25:33,43
2011-08-10 06:25:34,8
2011-08-10 06:25:35,11
2011-08-10 06:25:36,16
2011-08-10 06:25:37,19
2011-08-10 06:25:38,5
2011-08-10 06:25:39,55
2011-08-10 06:25:40,361
2011-08-10 06:25:41,21
2011-08-10 06:25:42,19
2011-08-10 06:25:43,4
2011-08-10 06:25:44,16
2011-08-10 06:25:45,33
2011-08-10 06:25:46,33
2011-08-10 06:25:47,33
2011-08-10 06:25:48,18
2011-08-10 06:25:49,17
2011-08-10 06:25:50,15
2011-08-10 06:25:51,20
2011-08-10 06:25:52,19
2011-08-10 06:25:53,15
2011-08-10 06:25:54,24
2011-08-10 06:25:55,12
2011-08-10 06:25:56,8
2011-08-10 06:25:57,18
2011-08-10 06:25:58,12
2011-08-10 06:25:59,8
2011-08-10 06:26:00,9
2011-08-10 06:26:01,12
2011-08-10 06:26:02,13
2011-08-10 06:26:03,9
2011-08-10 06:26:04,15
2011-08-10 06:26:05,20
2011-08-10 06:26:06,33
2011-08-10 06:26:07,89
2011-08-10 06:26:08,36
2011-08-10 06:26:09,10
2011-08-10 06:26:10,2
2011-08-10 06:26:11,15
2011-08-10 06:26:12,13
2011-08-10 06:26:13,22
2011-08-10 06:26:14,8
2011-08-10 06:26:15,12
2011-08-10 06:26:16,10
2011-08-10 06:26:17,9
2011-08-10 06:26:18,21
2011-08-10 06:26:19,3
2011-08-10 06:26:20,11
2011-08-10 06:26:21,12
2011-08-10 06:26:23,16
2011-08-10 06:26:24,23
2011-08-10 06:26:25,18
2011-08-10 06:26:26,26
2011-08-10 06:26:27,20
2011-08-10 06:26:28,18
2011-08-10 06:26:29,12
2011-08-10 06:26:30,7
2011-08-10 06:26:31,13
2011-08-10 06:26:32,16
2011-08-10 06:26:33,17
2011-08-10 06:26:34,7
2011-08-10 06:26:35,14
2011-08-10 06:26:36,29
2011-08-10 06:26:37,39
2011-08-10 06:26:38,12
2011-08-10 06:26:39,12
2011-08-10 06:26:40,74
2011-08-10 06:26:41,484
2011-08-10 06:26:42,279
2011-08-10 06:26:43,13
2011-08-10 06:26:44,14
2011-08-10 06:26:45,18
2011-08-10 06:26:46,66
2011-08-10 06:26:47,52
2011-08-10 06:26:48,47
2011-08-10 06:26:49,18
2011-08-10 06:26:50,78
2011-08-10 06:26:51,19
2011-08-10 06:26:52,6
2011-08-10 06:26:53,25
2011-08-10 06:26:54,24
2011-08-10 06:26:55,16
2011-08-10 06:26:56,14
2011-08-10 06:26:57,30
2011-08-10 06:26:58,5
2011-08-10 06:26:59,19
2011-08-10 06:27:00,13
2011-08-10 06:27:01,12
2011-08-10 06:27:02,20
2011-08-10 06:27:03,13
2011-08-10 06:27:04,9
2011-08-10 06:27:05,15
2011-08-10 06:27:06,29
2011-08-10 06:27:07,18
2011-08-10 06:27:08,10
2011-08-10 06:27:09,22
2011-08-10 06:27:10,13
2011-08-10 06:27:11,24
2011-08-10 06:27:12,19
2011-08-10 06:27:13,12
2011-08-10 06:27:14,16
2011-08-10 06:27:15,24
2011-08-10 06:27:16,16
2011-08-10 06:27:17,14
2011-08-10 06:27:18,20
2011-08-10 06:27:19,15
2011-08-10 06:27:20,18
2011-08-10 06:27:21,14
2011-08-10 06:27:22,9
2011-08-10 06:27:23,8
2011-08-10 06:27:24,6
2011-08-10 06:27:25,14
2011-08-10 06:27:26,19
2011-08-10 06:27:27,36
2011-08-10 06:27:28,10
2011-08-10 06:27:29,9
2011-08-10 06:27:30,18
2011-08-10 06:27:31,11
2011-08-10 06:27:32,10
2011-08-10 06:27:33,16
2011-08-10 06:27:34,5
2011-08-10 06:27:35,20
2011-08-10 06:27:36,40
2011-08-10 06:27:37,35
2011-08-10 06:27:38,644
2011-08-10 06:27:39,53
2011-08-10 06:27:40,32
2011-08-10 06:27:41,460
2011-08-10 06:27:42,316
2011-08-10 06:27:43,92
2011-08-10 06:27:44,53
2011-08-10 06:27:45,69
2011-08-10 06:27:46,36
2011-08-10 06:27:47,49
2011-08-10 06:27:48,53
2011-08-10 06:27:49,24
2011-08-10 06:27:50,61
2011-08-10 06:27:51,77
2011-08-10 06:27:52,93
2011-08-10 06:27:53,73
2011-08-10 06:27:54,33
2011-08-10 06:27:55,22
2011-08-10 06:27:56,21
2011-08-10 06:27:57,26
2011-08-10 06:27:58,15
2011-08-10 06:27:59,26
2011-08-10 06:28:00,24
2011-08-10 06:28:01,11
2011-08-10 06:28:02,18
2011-08-10 06:28:03,12
2011-08-10 06:28:04,10
2011-08-10 06:28:05,21
2011-08-10 06:28:06,10
2011-08-10 06:28:07,7
2011-08-10 06:28:08,12
2011-08-10 06:28:09,18
2011-08-10 06:28:10,21
2011-08-10 06:28:11,13
2011-08-10 06:28:12,22
2011-08-10 06:28:13,19
2011-08-10 06:28:14,15
2011-08-10 06:28:15,14
2011-08-10 06:28:16,10
2011-08-10 06:28:17,28
2011-08-10 06:28:18,19
2011-08-10 06:28:19,22
2011-08-10 06:28:20,11
2011-08-10 06:28:21,15
2011-08-10 06:28:22,14
2011-08-10 06:28:23,11
2011-08-10 06:28:24,20
2011-08-10 06:28:25,20
2011-08-10 06:28:26,12
2011-08-10 06:28:27,18
2011-08-10 06:28:28,12
2011-08-10 06:28:29,9
2011-08-10 06:28:30,17
2011-08-10 06:28:31,14
2011-08-10 06:28:32,27
2011-08-10 06:28:33,41
2011-08-10 06:28:34,11
2011-08-10 06:28:35,15
2011-08-10 06:28:36,29
2011-08-10 06:28:37,80
2011-08-10 06:28:38,525
2011-08-10 06:28:39,133
2011-08-10 06:28:40,13
2011-08-10 06:28:41,56
2011-08-10 06:28:42,356
2011-08-10 06:28:43,338
2011-08-10 06:28:44,55
2011-08-10 06:28:45,16
2011-08-10 06:28:46,22
2011-08-10 06:28:47,25
2011-08-10 06:28:48,13
2011-08-10 06:28:49,12
2011-08-10 06:28:50,36
2011-08-10 06:28:51,21
2011-08-10 06:28:52,33
2011-08-10 06:28:53,43
2011-08-10 06:28:54,67
2011-08-10 06:28:55,31
2011-08-10 06:28:56,21
2011-08-10 06:28:57,10
2011-08-10 06:28:58,12
2011-08-10 06:28:59,15
2011-08-10 06:29:00,19
2011-08-10 06:29:01,7
2011-08-10 06:29:02,21
2011-08-10 06:29:03,21
2011-08-10 06:29:04,25
2011-08-10 06:29:05,14
2011-08-10 06:29:06,15
2011-08-10 06:29:07,13
2011-08-10 06:29:08,12
2011-08-10 06:29:09,21
2011-08-10 06:29:10,7
2011-08-10 06:29:11,22
2011-08-10 06:29:12,18
2011-08-10 06:29:13,5
2011-08-10 06:29:14,20
2011-08-10 06:29:15,16
2011-08-10 06:29:16,23
2011-08-10 06:29:17,19
2011-08-10 06:29:18,15
2011-08-10 06:29:19,7
2011-08-10 06:29:20,9
2011-08-10 06:29:21,15
2011-08-10 06:29:22,13
2011-08-10 06:29:23,16
2011-08-10 06:29:24,14
2011-08-10 06:29:25,3
2011-08-10 06:29:26,10
2011-08-10 06:29:27,13
2011-08-10 06:29:28,12
2011-08-10 06:29:29,8
2011-08-10 06:29:30,18
2011-08-10 06:29:31,4
2011-08-10 06:29:32,16
2011-08-10 06:29:33,13
2011-08-10 06:29:34,11
2011-08-10 06:29:35,17
2011-08-10 06:29:36,18
2011-08-10 06:29:37,31
2011-08-10 06:29:38,62
2011-08-10 06:29:39,539
2011-08-10 06:29:40,178
2011-08-10 06:29:41,36
2011-08-10 06:29:42,48
2011-08-10 06:29:43,18
2011-08-10 06:29:44,28
2011-08-10 06:29:45,20
2011-08-10 06:29:46,24
2011-08-10 06:29:47,18
2011-08-10 06:29:48,14
2011-08-10 06:29:49,9
2011-08-10 06:29:50,19
2011-08-10 06:29:51,16
2011-08-10 06:29:52,7
2011-08-10 06:29:53,15
2011-08-10 06:29:54,21
2011-08-10 06:29:55,10
2011-08-10 06:29:56,16
2011-08-10 06:29:57,30
2011-08-10 06:29:58,11
2011-08-10 06:29:59,25
2011-08-10 06:30:00,20
2011-08-10 06:30:01,5
2011-08-10 06:30:02,32
2011-08-10 06:30:03,13
2011-08-10 06:30:04,5
2011-08-10 06:30:05,16
2011-08-10 06:30:06,14
2011-08-10 06:30:07,24
2011-08-10 06:30:08,15
2011-08-10 06:30:09,4
2011-08-10 06:30:10,9
2011-08-10 06:30:11,24
2011-08-10 06:30:12,13
2011-08-10 06:30:13,10
2011-08-10 06:30:14,12
2011-08-10 06:30:15,10
2011-08-10 06:30:16,28
2011-08-10 06:30:17,13
2011-08-10 06:30:18,9
2011-08-10 06:30:19,2
2011-08-10 06:30:20,16
2011-08-10 06:30:21,24
2011-08-10 06:30:22,20
2011-08-10 06:30:23,24
2011-08-10 06:30:24,16
2011-08-10 06:30:25,4
2011-08-10 06:30:26,10
2011-08-10 06:30:27,16
2011-08-10 06:30:28,22
2011-08-10 06:30:29,13
2011-08-10 06:30:30,15
2011-08-10 06:30:31,10
2011-08-10 06:30:32,5
2011-08-10 06:30:33,17
2011-08-10 06:30:34,5
2011-08-10 06:30:35,17
2011-08-10 06:30:36,10
2011-08-10 06:30:37,9
2011-08-10 06:30:38,34
2011-08-10 06:30:39,428
2011-08-10 06:30:40,632
2011-08-10 06:30:41,218
2011-08-10 06:30:42,63
2011-08-10 06:30:43,11
2011-08-10 06:30:44,17
2011-08-10 06:30:45,32
2011-08-10 06:30:46,5
2011-08-10 06:30:47,55
2011-08-10 06:30:48,23
2011-08-10 06:30:49,23
2011-08-10 06:30:50,13
2011-08-10 06:30:51,7
2011-08-10 06:30:52,12
2011-08-10 06:30:53,20
2011-08-10 06:30:54,12
2011-08-10 06:30:55,13
2011-08-10 06:30:56,16
2011-08-10 06:30:57,8
2011-08-10 06:30:58,19
2011-08-10 06:30:59,12
2011-08-10 06:31:00,9
2011-08-10 06:31:01,17
2011-08-10 06:31:02,17
2011-08-10 06:31:03,15
2011-08-10 06:31:04,13
2011-08-10 06:31:05,14
2011-08-10 06:31:06,13
2011-08-10 06:31:07,16
2011-08-10 06:31:08,6
2011-08-10 06:31:09,14
2011-08-10 06:31:10,10
2011-08-10 06:31:11,16
2011-08-10 06:31:12,20
2011-08-10 06:31:13,7
2011-08-10 06:31:14,6
2011-08-10 06:31:15,14
2011-08-10 06:31:16,15
2011-08-10 06:31:17,15
2011-08-10 06:31:18,25
2011-08-10 06:31:19,12
2011-08-10 06:31:20,7
2011-08-10 06:31:21,9
2011-08-10 06:31:22,16
2011-08-10 06:31:23,24
2011-08-10 06:31:24,21
2011-08-10 06:31:25,6
2011-08-10 06:31:26,16
2011-08-10 06:31:27,47
2011-08-10 06:31:28,47
2011-08-10 06:31:29,18
2011-08-10 06:31:30,11
2011-08-10 06:31:31,7
2011-08-10 06:31:32,8
2011-08-10 06:31:33,13
2011-08-10 06:31:34,8
2011-08-10 06:31:35,11
2011-08-10 06:31:36,6
2011-08-10 06:31:37,6
2011-08-10 06:31:38,10
2011-08-10 06:31:39,45
2011-08-10 06:31:40,461
2011-08-10 06:31:41,278
2011-08-10 06:31:42,72
2011-08-10 06:31:43,36
2011-08-10 06:31:44,50
2011-08-10 06:31:45,24
2011-08-10 06:31:46,15
2011-08-10 06:31:47,13
2011-08-10 06:31:48,30
2011-08-10 06:31:49,28
2011-08-10 06:31:50,16
2011-08-10 06:31:51,22
2011-08-10 06:31:52,5
2011-08-10 06:31:53,7
2011-08-10 06:31:55,13
2011-08-10 06:31:56,7
2011-08-10 06:31:57,27
2011-08-10 06:31:58,9
2011-08-10 06:31:59,7
2011-08-10 06:32:00,8
2011-08-10 06:32:01,6
2011-08-10 06:32:02,17
2011-08-10 06:32:03,26
2011-08-10 06:32:04,20
2011-08-10 06:32:05,8
2011-08-10 06:32:06,11
2011-08-10 06:32:07,8
2011-08-10 06:32:08,21
2011-08-10 06:32:09,30
2011-08-10 06:32:10,6
2011-08-10 06:32:11,16
2011-08-10 06:32:12,21
2011-08-10 06:32:13,18
2011-08-10 06:32:14,15
2011-08-10 06:32:15,17
2011-08-10 06:32:16,2
2011-08-10 06:32:17,1
2011-08-10 06:32:18,18
2011-08-10 06:32:19,14
2011-08-10 06:32:20,10
2011-08-10 06:32:21,111
2011-08-10 06:32:22,38
2011-08-10 06:32:23,28
2011-08-10 06:32:24,7
2011-08-10 06:32:25,17
2011-08-10 06:32:26,10
2011-08-10 06:32:27,17
2011-08-10 06:32:28,11
2011-08-10 06:32:29,8
2011-08-10 06:32:30,22
2011-08-10 06:32:31,7
2011-08-10 06:32:32,12
2011-08-10 06:32:33,25
2011-08-10 06:32:34,6
2011-08-10 06:32:35,16
2011-08-10 06:32:36,14
2011-08-10 06:32:37,13
2011-08-10 06:32:38,11
2011-08-10 06:32:39,16
2011-08-10 06:32:40,35
2011-08-10 06:32:41,507
2011-08-10 06:32:42,616
2011-08-10 06:32:43,191
2011-08-10 06:32:44,886
2011-08-10 06:32:45,506
2011-08-10 06:32:46,85
2011-08-10 06:32:47,61
2011-08-10 06:32:48,39
2011-08-10 06:32:49,50
2011-08-10 06:32:50,53
2011-08-10 06:32:51,102
2011-08-10 06:32:52,102
2011-08-10 06:32:53,84
2011-08-10 06:32:54,67
2011-08-10 06:32:55,30
2011-08-10 06:32:56,75
2011-08-10 06:32:57,38
2011-08-10 06:32:58,25
2011-08-10 06:32:59,23
2011-08-10 06:33:00,28
2011-08-10 06:33:01,23
2011-08-10 06:33:02,28
2011-08-10 06:33:03,31
2011-08-10 06:33:04,19
2011-08-10 06:33:05,18
2011-08-10 06:33:06,50
2011-08-10 06:33:07,21
2011-08-10 06:33:08,28
2011-08-10 06:33:09,17
2011-08-10 06:33:10,22
2011-08-10 06:33:11,23
2011-08-10 06:33:12,26
2011-08-10 06:33:13,17
2011-08-10 06:33:14,36
2011-08-10 06:33:15,23
2011-08-10 06:33:16,21
2011-08-10 06:33:17,23
2011-08-10 06:33:18,16
2011-08-10 06:33:19,28
2011-08-10 06:33:20,23
2011-08-10 06:33:21,28
2011-08-10 06:33:22,18
2011-08-10 06:33:23,30
2011-08-10 06:33:24,18
2011-08-10 06:33:25,25
2011-08-10 06:33:26,25
2011-08-10 06:33:27,23
